Questions,OK,OK,OK,OK,Ok,OK,We can put volumes?,OK,OK,OK,OK,OK,OK,OK,"In this case, We need to use the generic degree abbreviation or We can more specific? Do you have some list of official abbreviations?",What is the correct number for El Colegio de México? 2063 or 2069,We can insert the Research Centers?,OK,OK,OK
,0,0,Y,primary,Gibaja Romero,Damián Emilio,33,masters,ECM01:990007182360302716,no,A theorical model for unilateral markets,2013,,inglés,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,gibaja_de_000359369.pdf
,0,0,Y,primary,Espinosa Lara,Claudia Erika,219,masters,ECM01:990007206400302716,no,Asociación intermunicipal en los Altos de Jalisco Sur: cooperación y (Dis)continuidad,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,espinosa_ce_000368685.pdf
,0,0,Y,primary,Velázquez Velázquez,Laura Leticia,67,masters,ECM01:990007206190302716,no,De zorras y brujas: análisis de motivos en la literatura Ming/Qing y del renacimiento tardío y su relación con el concepto de otredad,2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,velzquez_ll_000368956.pdf
,0,0,Y,primary,Jiménez Medina,Víctor Manuel,25,masters,ECM01:990007181660302716,no,On the incentives to invest in school quality,2013,,inglés,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,jimnez_vm_000357401.pdf
,0,0,Y,primary,Chávez Jiménez,Emmanuel Salvador,61,masters,ECM01:990004093880302716,no,Optimal income taxation and redistribution: an empirical exercise for Mexico,2013,,inglés,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,chvez_es_000358223.pdf
,0,0,Y,primary,Ceballos Mina,Owen Eli,46,masters,ECM01:990000578690302716,no,Determinantes y transmisión intergeneracional de la tenencia de servicios bancarios en los hogares mexicanos,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,ceballos_oe_000368960.pdf
,0,0,Y,primary,Brown Solà,Carlos Armando,"iv, 56 ",masters,ECM01:990004102780302716,no,An empirical analysis of the role of capabilities in national innovation systems,2013,,inglés/SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,brown_ca_000358221.pdf
,0,0,Y,primary,Robles Sánchez,Marco Antonio,55,masters,ECM01:990007181740302716,no,A monetary union for Latin America?: an empirical investigacion,2013,,inglés,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,robles_ma_000357405.pdf
,0,0,Y,primary,Cirianni Salazar,Lucía,147,masters,ECM01:990007182790302716,no,Caminos de lo moderno: sufismo y modernidad en Turquía,2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,cirianni_l_000368683.pdf
,0,0,Y,primary,Sánchez Simiano,Yelida Sarai,161,masters,ECM01:990007100730302716,no,La vivienda popular: ¿recurso para el trabajo extradoméstico femenino y la toma de decisiones?,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,snchez_ys_000359381.pdf
,0,0,Y,primary,Roldán Contreras,Ana Karen,65,masters,ECM01:990007181730302716,no,Efectos clientela y tasas de interés en el mercado de bonos del gobierno mexicano,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,roldn_ak_000357409.pdf
,0,0,Y,primary,Reynoso Arreola,Francisco José,170,masters,ECM01:990007114640302716,no,Mercantilización del espacio público y segregación social: la implementación de parquímetros en la Ciudad de México como instrumento revanchista contra los franeleros,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,reynoso_fj_000381267.pdf
,0,0,Y,primary,Martínez Oliver,Lisander,89,masters,ECM01:990007167650302716,no,Superflat: ¿vía de entrada al arte contemporáneo japonés?,2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,martnez_l_000354984.pdf
,0,0,Y,primary,Rodríguez Dávalos,Ramón,101,masters,ECM01:990007206410302716,no,Cambios socio-espaciales en la zona central de la Ciudad de México 2000-2010: la colonia doctores : ¿un espacio urbano en proceso de gentrificación?,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,rodrguez_r_000368699.pdf
,0,0,Y,primary,Palacios Canudas,Ana Elda,292,masters,ECM01:990007103400302716,no,#Yosoy132: desarrollo y permanencia: perspectivas desde la zona Metropolitana,2013,,SP,masters,,El Colegio de México. Centro de Estudios Internacionales,M,PDF,palacios_ae_000358229.pdf
,0,0,Y,primary,Mojarro Dávila,Octavio,188,masters,ECM01:990007208470302716,no,"La despoblación rural de México, 1990-2010",2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,mojarro_o_000381263.pdf
,0,0,Y,primary,Magaña Huerta,Priscila,"vii, 125 ",masters,ECM01:990007104590302716,no,El poder suave y la diplomacia cultural de la República Popular China: el caso del Instituto Confucio de la UNAM,2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,magaa_p_000362120.pdf
,0,0,Y,primary,Vázquez Pimentel,Diego Alejo,"vii, 56 ",masters,ECM01:990007107780302716,no,Crecimiento pro pobre: un estudio a nivel municipal,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,vzquez_da_000384850.pdf
,0,0,Y,primary,Rodríguez Andrade,Miguel Ángel,54,masters,ECM01:990000860000302716,no,"México, China y la competencia por el mercado estadounidense",2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,rodrguez_ma_000384833.pdf
,0,0,Y,primary,Rodríguez Elizalde,Alberto,223,masters,ECM01:990007185930302716,no,Política y mercadotecnia en México: las campañas presidenciales de 2012,2013,,SP,masters,,El Colegio de México. Centro de Estudios Internacionales,M,PDF,rodrguez_a_000364912.pdf
,0,0,Y,primary,Gálvez Soriano,Oscar de Jesús,54,masters,ECM01:990007101090302716,no,Educación y crecimiento económico de México: aplicación del modelo Uzawa-Lucas,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,glvez_odej_000357877.pdf
,0,0,Y,primary,Munévar Salazar,Santiago,"vii, 134 ",masters,ECM01:990007109210302716,no,Reflexiones sobre la unificación del programa de servicios médicos y medicamentos gratuitos y el sistema de protección social en salud del Distrito Federal para universalizar la cobertura,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,munvar_s_000361164.pdf
,0,0,Y,primary,Ruiz Celorio,Marisol,122,masters,ECM01:990007227850302716,no,"Mujeres palestinas, ciudadanas israelíes: estatus actual, nociones identitarias y aspiraciones ciudadanas de algunas jóvenes universitarias palestinas ciudadanas de Israel",2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,ruiz_m_000380363.pdf
,0,0,Y,primary,Díaz Cruz,Arturo,156,masters,ECM01:990007206310302716,no,La inseguridad urbana: la experiencia de inseguridad en el Distrito Federal y su relación con el hábitat,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,daz_a_000368950.pdf
,0,0,Y,primary,Jardón Kojakhmetova,Acel,"vi, 71 ",masters,ECM01:990007109220302716,no,"Tendencias de la contaminación atmosférica en la Ciudad de México: un análisis de los efectos escala, composición y tecnológico",2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,jardn_a_000361168.pdf
,0,0,Y,primary,Chávez Alvarado,María de los Ángeles,45,masters,ECM01:990007181640302716,no,El impacto de las remesas en la pobreza de los hogares rurales mexianos,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,chvez_mdelosa_000357399.pdf
,0,0,Y,primary,Melo Moreno,Jimmy Alexander,51,masters,ECM01:990007181680302716,no,La hipótesis de inestabilidad financiera de Minsky en una economía abierta: reservas internacionales y controles de capital como instrumentos de política en un contexto de crisis,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,melo_ja_000357403.pdf
,0,0,Y,primary,Aguilar López,Alberto,59,masters,ECM01:990007181700302716,no,Política fiscal estatal: un estudio empírico,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,aguilar_a_000357395.pdf
,0,0,Y,primary,Vega Pérez,Ricardo,75,masters,ECM01:990007139050302716,no,La inversión extranjera directa como herramienta de ajuste industrial en Japón,2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,vega_r_000349873.pdf
,0,0,Y,primary,Garr,Emily Therese,99,masters,ECM01:990007130730302716,no,Polaridad socioeconómica en el sector de servicios: un estudio sobre los trabajadores de la zona Metropolitana de la ciudad de México en 2000,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,garr_et_000347324.pdf
,0,0,Y,primary,Domínguez Flores,Cristóbal,96,masters,ECM01:990007101280302716,no,Un estudio de largo plazo del desarrollo humano en México a nivel estatal 1895-2010,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,domnguez_c_000359353.pdf
,0,0,Y,primary,Muñoz Rodríguez,Edwin Alexander,"vii, 37 ",masters,ECM01:990007181140302716,no,A dynamic matching and search model for deceased-donor Kidney transplatation,2013,,inglés,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,muoz_ea_000359379.pdf
,0,0,Y,primary,Serna Luna,Erick,"x, 165 ",masters,ECM01:990004518060302716,no,Los que laboran en la oscuridad: la informalidad regulada del discapacitado visual bajo la ciudad,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,serna_e_000358610.pdf
,0,0,Y,primary,Ponce Wainer,Judith Xochilt,167,masters,ECM01:990007178030302716,no,Variación terminológica de plantas de consumo en diferentes países de habla hispana,2013,,SP,masters,,El Colegio de México. Centro de Estudios Lingüísticos y Literarios,M,PDF,ponce_Jx_000356432.pdf
,0,0,Y,primary,Carrejo Murillo,Diego,"v, 131 ",masters,ECM01:990007206290302716,no,"El paisaje cultural en asentamientos espontáneos de la ciudad de Buenaventura, Pacífico Colombiano",2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,carrejo_d_000368679.pdf
,0,0,Y,primary,Ortega Domínguez,María Ibari,185,masters,ECM01:990007206250302716,no,Nudo shashin: la construcción del desnudo femenino en la fotografía del periodo Meiji (1868-1912),2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,ortega_mi_000368695.pdf
,0,0,Y,primary,Rico López,Iván,173,masters,ECM01:990007195840302716,no,Liderazgos subregionales de México en Centroamérica y Brasil en Sudamérica: un estudio comparado,2013,,SP,masters,,El Colegio de México. Centro de Estudios Internacionales,M,PDF,rico_i_000364914.pdf
,0,0,Y,primary,Flores Ramírez,Daniela,114,masters,ECM01:990007100740302716,no,"Crecimiento económico en la ciudad de México y la dinámica de sus actividades productivas, 1993-2008",2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,flores_d_000359367.pdf
,0,0,Y,primary,Norman González,Zyanya,55,masters,ECM01:990007101290302716,no,Análisis de eficiencia de la licitación 21,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,norman_z_000358227.pdf
,0,0,Y,primary,Escalera Matamoros,Claudia,73,masters,ECM01:990007172000302716,no,El crédito al sector privado después de la crisis de 1995: un caso de credit crunch,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,escalera_c_000355570.pdf
,0,0,Y,primary,Calderón Farfán,Diana Sofía,72,masters,ECM01:990007206240302716,no,El espacio internacional taiwanés y su expansión por medio de la Asamblea Mundial de la Salud,2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,caldern_ds_000368673.pdf
,0,0,Y,primary,Morachis Gastélum,Josué,"vi, 37 ",masters,ECM01:990007103750302716,no,Descomposición del cambio de la pobreza: el caso de México,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,morachis_J_000359377.pdf
,0,0,Y,primary,González Ramírez,Rocío del Carmen,105,masters,ECM01:990007109240302716,no,El acceso a una vivienda independiente para jóvenes de la zona Metropolitana de la Ciudad de México,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,gonzlez_rdelc_000361158.pdf
,0,0,Y,primary,Valencia Flores,Berenice,183,masters,ECM01:990007182450302716,no,Retos y realidades de la rendición de cuentas de las organizaciones civiles en México,2013,,SP,masters,,El Colegio de México. Centro de Estudios Internacionales,M,PDF,valencia_b_000358616.pdf
,0,0,Y,primary,González González,Marisa,141,masters,ECM01:990007116940302716,no,Los valores tradicionales de género y la valoración de la sexualidad entre jóvenes de secundaria: un estudio de caso en tres secundarias de la Ciudad de México,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,gonzlez_m_000368691.pdf
,0,0,Y,primary,Balcázar Conde,Jesús,62,masters,ECM01:990007181620302716,no,Impacto de las tiendas de autoservicio en el número de establecimientos comerciales y el empleo,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,balczar_J_000357397.pdf
,0,0,Y,primary,Osorio Guerrero,Pablo Enrique,109,masters,ECM01:990007185970302716,no,Las condiciones de vida de los hogares urbanos en Ecuador: una aproximación desde la urbanización y las necesidades humanas,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,osorio_pe_000364910.pdf
,0,0,Y,primary,Lozano Corona,Claudia,91,masters,ECM01:990007185960302716,no,De la emergencia a la prevención: transversalidad en la gestión integral de riesgos,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,lozano_c_000364908.pdf
,0,0,Y,primary,Delgado Miranda,Joselyn Dionisia,111,masters,ECM01:990007105800302716,no,El Mexibús ciudad Azteca-Tecámac y su repercusión en la movilidad cotidiana,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,delgado_Jd_000359361.pdf
,0,0,Y,primary,Domínguez Paniagua,Claudia Paola,183,masters,ECM01:990007105790302716,no,Organización espacial intraurbana del mercado de trabajo en la zonas Metropolitanas del centro de México 2010,2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,domnguez_cp_000359363.pdf
,0,0,Y,primary,Hernández Hernández,Claudia Berenice,125,masters,ECM01:990007106170302716,no,"Vulnerabilidad frente a eventos hidrometerológicos en escenarios de cambio climático: las inundaciones en la ciudad de Xalapa, Veracruz",2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,hernndez_cb_000360153.pdf
,0,0,Y,primary,Gantus de Molina,María Eugenia,114,masters,ECM01:990007101300302716,no,La función de las ideas religiosas en la cohesión de la comunidad Yazidí,2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,gantus_me_000358612.pdf
,0,0,Y,primary,Sentíes Miranda,Emma,171,masters,ECM01:990007183650302716,no,Estrategias de traducción en los nombres que aparecen en la lista en español de países miembros de la Organización de las Naciones Unidas,2013,,SP,masters,,El Colegio de México. Centro de Estudios Lingüísticos y Literarios,M,PDF,sentes_e_000360157.pdf
,0,0,Y,primary,Castillo Quiñones,Juan Carlos,161,masters,ECM01:990007206350302716,no,Etnicidad y movilización política: la construcción simbolica de Kirkuk y el guión de acción colectiva Kurdo en Irak,2013,,SP,masters,,El Colegio de México. Centro de Estudios de Asia y África,M,PDF,castillo_jc_000368681.pdf
,0,0,Y,primary,Retana Gámez,Laura Elena,"vii, 47, v ",masters,ECM01:990007143880302716,no,Diferenciales salariales compensatorios: efectos de los riesgos ocupacionales en el sector formal en México,2013,,SP,masters,,El Colegio de México. Centro de Estudios Económicos,M,PDF,retana_le_000353060.pdf
,0,0,Y,primary,Sánchez Zárate,Alejandro,113,masters,ECM01:990007183630302716,no,"Dinámica de los servicios intensivos en conocimiento a negocios en el subsistema urbano de la región centro, 2003-2008",2013,,SP,masters,,"El Colegio de México. Centro de Estudios Demográficos, Urbanos y Ambientales",M,PDF,snchez_a_000360159.pdf
,0,0,Y,primary,Sevilla Macip,José Enrique,131,masters,ECM01:990007185910302716,no,La mentalidad presidencialista como legado del autoritarismo mexicano,2013,,SP,masters,,El Colegio de México. Centro de Estudios Internacionales,M,PDF,sevilla_je_000364053.pdf
